,AAPL,TSLA,MSFT
2013-10-15,15.378016471862793,12.262666702270508,28.40048599243164
2013-10-16,15.452948570251465,12.237333297729492,28.52400016784668
2013-10-17,15.557485580444336,12.186667442321777,28.754562377929688
2013-10-18,15.69286823272705,12.226667404174805,28.787508010864258
2013-10-21,16.077407836914062,11.506667137145996,28.812204360961914
2013-10-22,16.03145980834961,11.435999870300293,28.474594116210938
2013-10-23,16.18842315673828,10.966667175292969,27.79936981201172
2013-10-24,16.402746200561523,11.543333053588867,27.766429901123047
2013-10-25,16.219263076782227,11.310667037963867,29.421550750732422
2013-10-28,16.34014320373535,10.857333183288574,29.289794921875
2013-10-29,15.933085441589355,10.964667320251465,29.248626708984375
2013-10-30,16.18657112121582,10.614666938781738,29.265098571777344
2013-10-31,16.11872673034668,10.662667274475098,29.15804672241211
2013-11-01,16.036399841308594,10.811332702636719,29.256855010986328
2013-11-04,16.243621826171875,11.680000305175781,29.594467163085938
2013-11-05,16.203529357910156,11.787332534790039,30.17087745666504
2013-11-06,16.157623291015625,10.077333450317383,31.438980102539062
2013-11-07,15.896148681640625,9.317999839782715,30.879043579101562
2013-11-08,16.146459579467773,9.196666717529297,31.109601974487305
2013-11-11,16.09962272644043,9.646666526794434,30.953155517578125
2013-11-12,16.129404067993164,9.186667442321777,30.763761520385742
2013-11-13,16.14863395690918,9.24666690826416,31.42251205444336
2013-11-14,16.382190704345703,9.173333168029785,31.307233810424805
2013-11-15,16.283870697021484,9.029999732971191,31.159008026123047
2013-11-18,16.08660125732422,8.10533332824707,30.63200569152832
2013-11-19,16.115135192871094,8.406000137329102,30.482669830322266
2013-11-20,15.973998069763184,8.074000358581543,30.764755249023438
2013-11-21,16.164451599121094,8.140000343322754,31.03025245666504
2013-11-22,16.122879028320312,8.092000007629395,31.17131233215332
2013-11-25,16.245100021362305,8.055999755859375,31.229372024536133
2013-11-26,16.544723510742188,8.033332824707031,30.988773345947266
2013-11-27,16.934314727783203,8.462667465209961,31.196195602416992
2013-11-28,16.934314727783203,8.462667465209961,31.196195602416992
2013-11-29,17.247882843017578,8.485333442687988,31.635927200317383
2013-12-02,17.097768783569336,8.277999877929688,31.901432037353516
2013-12-03,17.565820693969727,9.646666526794434,31.78527069091797
2013-12-04,17.52487564086914,9.263333320617676,32.30795669555664
2013-12-05,17.614830017089844,9.36533260345459,31.528066635131836
2013-12-06,17.370412826538086,9.157333374023438,31.826757431030273
2013-12-09,17.569232940673828,9.4399995803833,32.11713409423828
2013-12-10,17.541940689086914,9.47933292388916,31.61932373046875
2013-12-11,17.41197395324707,9.3100004196167,31.20448875427246
2013-12-12,17.386545181274414,9.83133316040039,30.880918502807617
2013-12-13,17.197025299072266,9.84333324432373,30.441179275512695
2013-12-16,17.292245864868164,9.862667083740234,30.60711669921875
2013-12-17,17.214393615722656,10.163999557495117,30.30014419555664
2013-12-18,17.0835018157959,9.86533260345459,30.34991455078125
2013-12-19,16.887779235839844,9.381333351135254,30.07611656188965
2013-12-20,17.029226303100586,9.549332618713379,30.532447814941406
2013-12-23,17.682762145996094,9.569999694824219,30.383100509643555
2013-12-24,17.607696533203125,10.093999862670898,30.764755249023438
2013-12-25,17.607696533203125,10.093999862670898,30.764755249023438
2013-12-26,17.490760803222656,10.366666793823242,31.063453674316406
2013-12-27,17.372581481933594,10.074666976928711,30.938995361328125
2013-12-30,17.199813842773438,10.162667274475098,30.938995361328125
2013-12-31,17.40143394470215,10.028667449951172,31.038555145263672
2014-01-01,17.40143394470215,10.028667449951172,31.038555145263672
2014-01-02,17.15670394897461,10.006667137145996,30.831140518188477
2014-01-03,16.779834747314453,9.970666885375977,30.623706817626953
2014-01-06,16.871337890625,9.800000190734863,29.976558685302734
2014-01-07,16.75067901611328,9.957332611083984,30.208860397338867
2014-01-08,16.856760025024414,10.085332870483398,29.669578552246094
2014-01-09,16.641510009765625,9.835332870483398,29.478761672973633
2014-01-10,16.530460357666016,9.714667320251465,29.90188980102539
2014-01-13,16.61699676513672,9.28933334350586,29.022418975830078
2014-01-14,16.947643280029297,10.751333236694336,29.686159133911133
2014-01-15,17.28791046142578,10.942000389099121,30.49925994873047
2014-01-16,17.191444396972656,11.39799976348877,30.60711669921875
2014-01-17,16.770225524902344,11.333999633789062,30.183982849121094
2014-01-20,16.770225524902344,11.333999633789062,30.183982849121094
2014-01-21,17.030765533447266,11.778667449951172,30.009746551513672
2014-01-22,17.10645294189453,11.904000282287598,29.810623168945312
2014-01-23,17.251298904418945,12.100000381469727,29.918468475341797
2014-01-24,16.937725067138672,11.640000343322754,30.54075050354004
2014-01-27,17.07512092590332,11.307999610900879,29.893585205078125
2014-01-28,15.710355758666992,11.892000198364258,30.09271240234375
2014-01-29,15.532015800476074,11.682000160217285,30.416292190551758
2014-01-30,15.501914024353027,12.189332962036133,30.582231521606445
2014-01-31,15.527352333068848,12.093999862670898,31.395320892333984
2014-02-03,15.556204795837402,11.807332992553711,30.266950607299805
2014-02-04,15.781387329101562,11.915332794189453,30.159090042114258
2014-02-05,15.899251937866211,11.628000259399414,29.719348907470703
2014-02-06,15.991929054260254,11.892000198364258,30.018035888671875
2014-02-07,16.215652465820312,12.435333251953125,30.333316802978516
2014-02-10,16.506153106689453,13.104000091552734,30.532447814941406
2014-02-11,16.72364616394043,13.107999801635742,30.839427947998047
2014-02-12,16.722394943237305,13.021332740783691,31.088340759277344
2014-02-13,16.987930297851562,13.308667182922363,31.20448875427246
2014-02-14,16.974197387695312,13.215332984924316,31.212785720825195
2014-02-17,16.974197387695312,13.215332984924316,31.212785720825195
2014-02-18,17.036609649658203,13.579999923706055,31.279653549194336
2014-02-19,16.767629623413086,12.909333229064941,31.354900360107422
2014-02-20,16.573549270629883,13.998000144958496,31.555513381958008
2014-02-21,16.389461517333984,13.973333358764648,31.747758865356445
2014-02-24,16.461227416992188,14.510000228881836,31.50536346435547
2014-02-25,16.289915084838867,16.53333282470703,31.37996482849121
2014-02-26,16.142942428588867,16.866666793823242,31.321462631225586
2014-02-27,16.4649658203125,16.836000442504883,31.647451400756836
2014-02-28,16.42034912109375,16.320667266845703,32.02360534667969
2014-03-03,16.467777252197266,16.70400047302246,31.58057975769043
2014-03-04,16.576364517211914,16.98933219909668,32.10720443725586
2014-03-05,16.611309051513672,16.8439998626709,31.856420516967773
2014-03-06,16.561071395874023,16.862667083740234,31.889875411987305
2014-03-07,16.5513973236084,16.413999557495117,31.680898666381836
2014-03-10,16.566381454467773,15.922666549682617,31.61402130126953
2014-03-11,16.72769546508789,15.62733268737793,31.781206130981445
2014-03-12,16.743927001953125,16.099332809448242,31.990184783935547
2014-03-13,16.557945251464844,15.852666854858398,31.672544479370117
2014-03-14,16.37198829650879,15.39799976348877,31.513721466064453
2014-03-17,16.435945510864258,15.59866714477539,31.8062744140625
2014-03-18,16.58135414123535,16.002666473388672,33.06013488769531
2014-03-19,16.576982498168945,15.72266674041748,32.82609558105469
2014-03-20,16.497106552124023,15.660667419433594,33.712154388427734
2014-03-21,16.627227783203125,15.259332656860352,33.5700569152832
2014-03-24,16.824430465698242,14.678000450134277,33.854248046875
2014-03-25,17.00540542602539,14.696000099182129,33.72050857543945
2014-03-26,16.84283447265625,14.197333335876465,33.260765075683594
2014-03-27,16.770442962646484,13.821332931518555,32.901329040527344
2014-03-28,16.751720428466797,14.157999992370605,33.68707275390625
2014-03-31,16.747983932495117,13.896666526794434,34.263858795166016
2014-04-01,16.901185989379883,14.464667320251465,34.623294830322266
2014-04-02,16.929271697998047,15.352666854858398,34.56476974487305
2014-04-03,16.81195068359375,15.026666641235352,34.28057861328125
2014-04-04,16.594463348388672,14.148667335510254,33.32763671875
2014-04-07,16.333911895751953,13.834667205810547,33.26912307739258
2014-04-08,16.332984924316406,14.36400032043457,33.28584289550781
2014-04-09,16.547658920288086,14.461999893188477,33.829185485839844
2014-04-10,16.334226608276367,13.612667083740234,32.901329040527344
2014-04-11,16.213476181030273,13.585332870483398,32.77595138549805
2014-04-14,16.278060913085938,13.206000328063965,32.750858306884766
2014-04-15,16.1619815826416,12.927332878112793,33.227325439453125
2014-04-16,16.19474983215332,13.27400016784668,33.77065658569336
2014-04-17,16.37978172302246,13.208000183105469,33.44465637207031
2014-04-18,16.37978172302246,13.208000183105469,33.44465637207031
2014-04-21,16.574180603027344,13.625332832336426,33.386146545410156
2014-04-22,16.590717315673828,14.576000213623047,33.427940368652344
2014-04-23,16.37385368347168,13.866000175476074,33.17716598510742
2014-04-24,17.716215133666992,13.857333183288574,33.319271087646484
2014-04-25,17.84632682800293,13.323332786560059,33.36106491088867
2014-04-28,18.53748321533203,13.234000205993652,34.16352844238281
2014-04-29,18.482559204101562,13.79466724395752,33.86262130737305
2014-04-30,18.41267204284668,13.859333038330078,33.77065658569336
2014-05-01,18.456039428710938,13.84866714477539,33.436309814453125
2014-05-02,18.4903564453125,14.060667037963867,33.17716598510742
2014-05-05,18.751846313476562,14.440667152404785,32.95983123779297
2014-05-06,18.547470092773438,13.8186674118042,32.650543212890625
2014-05-07,18.482559204101562,13.423333168029785,32.95148468017578
2014-05-08,18.449617385864258,11.906000137329102,33.13536834716797
2014-05-09,18.372743606567383,12.150667190551758,33.051780700683594
2014-05-12,18.601482391357422,12.311332702636719,33.411216735839844
2014-05-13,18.630659103393555,12.677332878112793,34.02574920654297
2014-05-14,18.634119033813477,12.708000183105469,33.87421417236328
2014-05-15,18.475662231445312,12.572667121887207,33.33545684814453
2014-05-16,18.748327255249023,12.77066707611084,33.529083251953125
2014-05-19,18.97048568725586,13.072667121887207,33.461734771728516
2014-05-20,18.9742431640625,13.020000457763672,33.40281677246094
2014-05-21,19.024452209472656,13.296667098999023,33.96682357788086
2014-05-22,19.0545711517334,13.658666610717773,33.75636291503906
2014-05-23,19.269817352294922,13.819999694824219,33.77320098876953
2014-05-26,19.269817352294922,13.819999694824219,33.77320098876953
2014-05-27,19.630659103393555,14.104000091552734,33.83213424682617
2014-05-28,19.579835891723633,14.015999794006348,33.680599212646484
2014-05-29,19.93659210205078,14.015999794006348,33.958396911621094
2014-05-30,19.861913681030273,13.851332664489746,34.463470458984375
2014-06-02,19.72542381286621,13.646666526794434,34.33721160888672
2014-06-03,20.004364013671875,13.662667274475098,33.91630554199219
2014-06-04,20.2327938079834,13.599332809448242,33.941551208496094
2014-06-05,20.312175750732422,13.793333053588867,34.690773010253906
2014-06-06,20.25632667541504,13.878000259399414,34.918052673339844
2014-06-09,20.58045768737793,13.687333106994629,34.74128341674805
2014-06-10,20.701261520385742,13.486666679382324,34.60658264160156
2014-06-11,20.6156005859375,13.631333351135254,34.39613342285156
2014-06-12,20.270755767822266,13.567999839782715,34.16043472290039
2014-06-13,20.048919677734375,13.761333465576172,34.70759582519531
2014-06-16,20.250993728637695,14.973999977111816,34.93488311767578
2014-06-17,20.224634170532227,15.444666862487793,35.086421966552734
2014-06-18,20.246601104736328,15.141332626342773,35.0611686706543
2014-06-19,20.176305770874023,15.185999870300293,34.94330978393555
2014-06-20,19.96765899658203,15.305999755859375,35.086421966552734
2014-06-23,19.950082778930664,15.814666748046875,35.347381591796875
2014-06-24,19.829280853271484,15.5,35.14533615112305
2014-06-25,19.846858978271484,15.792667388916016,35.381046295166016
2014-06-26,19.965465545654297,15.706666946411133,35.120086669921875
2014-06-27,20.20267677307129,15.937333106994629,35.56624984741211
2014-06-30,20.411334991455078,16.003999710083008,35.10324478149414
2014-07-01,20.540922164916992,15.981332778930664,35.246360778808594
2014-07-02,20.532136917114258,15.295332908630371,35.27162170410156
2014-07-03,20.652938842773438,15.283332824707031,35.187435150146484
2014-07-04,20.652938842773438,15.283332824707031,35.187435150146484
2014-07-07,21.079042434692383,14.843999862670898,35.347381591796875
2014-07-08,20.9428653717041,14.604666709899902,35.170597076416016
2014-07-09,20.95164680480957,14.870667457580566,35.07799530029297
2014-07-10,20.87477684020996,14.630666732788086,35.09483337402344
2014-07-11,20.91431999206543,14.541999816894531,35.431549072265625
2014-07-14,21.184473037719727,15.113332748413086,35.47364807128906
2014-07-15,20.9362735748291,14.638667106628418,35.7346076965332
2014-07-16,20.817672729492188,14.477333068847656,37.106754302978516
2014-07-17,20.446475982666016,14.359999656677246,37.485557556152344
2014-07-18,20.74079704284668,14.668000221252441,37.6202507019043
2014-07-21,20.6331729888916,14.702667236328125,37.746524810791016
2014-07-22,20.80449676513672,14.638667106628418,37.73810958862305
2014-07-23,21.34700584411621,14.832667350769043,37.77177047729492
2014-07-24,21.31186294555664,14.902667045593262,37.37612533569336
2014-07-25,21.452436447143555,14.904666900634766,37.46031188964844
2014-07-28,21.74894905090332,14.98799991607666,37.01414489746094
2014-07-29,21.60838508605957,15.000666618347168,36.94679641723633
2014-07-30,21.5578670501709,15.261333465576172,36.685848236083984
2014-07-31,20.997779846191406,14.886667251586914,36.332275390625
2014-08-01,21.114181518554688,15.5513334274292,36.07975387573242
2014-08-04,20.995582580566406,15.90133285522461,36.50906753540039
2014-08-05,20.89234733581543,15.899333000183105,36.26494598388672
2014-08-06,20.857206344604492,16.595333099365234,35.978736877441406
2014-08-07,20.854997634887695,16.826000213623047,36.391212463378906
2014-08-08,20.912389755249023,16.54199981689453,36.36595916748047
2014-08-11,21.188304901123047,17.288000106811523,36.36595916748047
2014-08-12,21.18389320373535,17.33066749572754,36.63533401489258
2014-08-13,21.464229583740234,17.354000091552734,37.106754302978516
2014-08-14,21.521621704101562,17.42533302307129,37.266700744628906
2014-08-15,21.627574920654297,17.46733283996582,37.70442199707031
2014-08-18,21.888038635253906,17.32933235168457,37.97379684448242
2014-08-19,22.19044303894043,17.117332458496094,38.3973388671875
2014-08-20,22.199262619018555,17.047332763671875,38.0754508972168
2014-08-21,22.20148277282715,16.95599937438965,38.30415344238281
2014-08-22,22.36482810974121,17.118667602539062,38.2448616027832
2014-08-25,22.41337776184082,17.503332138061523,38.26179885864258
2014-08-26,22.269908905029297,17.44933319091797,38.12626647949219
2014-08-27,22.543617248535156,17.549999237060547,38.00768280029297
2014-08-28,22.570110321044922,17.590667724609375,38.01616287231445
2014-08-29,22.625288009643555,17.979999542236328,38.48203659057617
2014-09-01,22.625288009643555,17.979999542236328,38.48203659057617
2014-09-02,22.801877975463867,18.941333770751953,38.19403839111328
2014-09-03,21.839475631713867,18.746000289916992,38.083927154541016
2014-09-04,21.658472061157227,19.069332122802734,38.33804702758789
2014-09-05,21.846097946166992,18.492666244506836,38.88862609863281
2014-09-08,21.711448669433594,18.80733299255371,39.36299133300781
2014-09-09,21.629776000976562,18.565332412719727,39.608638763427734
2014-09-10,22.294185638427734,18.739999771118164,39.6763916015625
2014-09-11,22.389101028442383,18.687332153320312,39.811927795410156
2014-09-12,22.439870834350586,18.613332748413086,39.55782699584961
2014-09-15,22.433242797851562,16.923999786376953,39.16817092895508
2014-09-16,22.263288497924805,17.382667541503906,39.608638763427734
2014-09-17,22.422210693359375,17.42533302307129,39.40533447265625
2014-09-18,22.468570709228516,17.58799934387207,39.5408821105957
2014-09-19,22.28536033630371,17.288000106811523,40.25240707397461
2014-09-22,22.30742835998535,16.66866683959961,39.862754821777344
2014-09-23,22.656192779541016,16.694000244140625,39.43922424316406
2014-09-24,22.459739685058594,16.80933380126953,39.87969207763672
2014-09-25,21.603294372558594,16.463333129882812,38.99874496459961
2014-09-26,22.239009857177734,16.440000534057617,39.31215286254883
2014-09-29,22.097732543945312,16.35066795349121,39.33757019042969
2014-09-30,22.239009857177734,16.178667068481445,39.269805908203125
2014-10-01,21.892444610595703,16.016000747680664,38.88018035888672
2014-10-02,22.05138397216797,16.761333465576172,38.76158142089844
2014-10-03,21.989564895629883,17.013999938964844,39.04110336303711
2014-10-06,21.989564895629883,17.374666213989258,39.04110336303711
2014-10-07,21.797536849975586,17.30466651916504,38.566749572753906
2014-10-08,22.25004005432129,17.28533363342285,39.62556838989258
2014-10-09,22.298603057861328,17.134000778198242,38.837799072265625
2014-10-10,22.234590530395508,15.793999671936035,37.29615020751953
2014-10-13,22.031505584716797,14.97266674041748,36.97426986694336
2014-10-14,21.797536849975586,15.137332916259766,37.04204177856445
2014-10-15,21.530447006225586,15.313332557678223,36.61003494262695
2014-10-16,21.247907638549805,15.09000015258789,36.203453063964844
2014-10-17,21.55914306640625,15.165332794189453,36.957332611083984
2014-10-20,22.020477294921875,15.364666938781738,37.33851623535156
2014-10-21,22.618667602539062,15.689332962036133,38.01616287231445
2014-10-22,22.73344612121582,15.40666675567627,37.59262466430664
2014-10-23,23.139596939086914,15.685999870300293,38.13473892211914
2014-10-24,23.22568702697754,15.682666778564453,39.075008392333984
2014-10-27,23.20140838623047,14.777999877929688,38.88862609863281
2014-10-28,23.561199188232422,16.184667587280273,39.379920959472656
2014-10-29,23.693645477294922,15.873332977294922,39.49006271362305
2014-10-30,23.61418342590332,15.910667419433594,39.00722122192383
2014-10-31,23.839326858520508,16.113332748413086,39.76958465576172
2014-11-03,24.148359298706055,16.172666549682617,40.18464279174805
2014-11-04,23.971771240234375,15.928667068481445,40.29475402832031
2014-11-05,24.02916717529297,15.39799976348877,40.540409088134766
2014-11-06,24.097881317138672,16.08133316040039,41.251922607421875
2014-11-07,24.166610717773438,16.01333236694336,41.23499298095703
2014-11-10,24.126708984375,16.1286678314209,41.412872314453125
2014-11-11,24.319576263427734,16.738666534423828,41.39594268798828
2014-11-12,24.663192749023438,16.606666564941406,41.319705963134766
2014-11-13,25.011259078979492,16.780000686645508,42.02277374267578
2014-11-14,25.312755584716797,17.245332717895508,41.99736404418945
2014-11-17,25.2706298828125,16.93199920654297,41.895713806152344
2014-11-18,25.598739624023438,17.18000030517578,41.54621124267578
2014-11-19,25.421384811401367,16.516000747680664,41.10295486450195
2014-11-20,25.784961700439453,16.58066749572754,41.512123107910156
2014-11-21,25.8204288482666,16.185333251953125,40.89839172363281
2014-11-24,26.299280166625977,16.447999954223633,40.56595230102539
2014-11-25,26.070940017700195,16.53933334350586,40.463661193847656
2014-11-26,26.38131332397461,16.562667846679688,40.70232391357422
2014-11-27,26.38131332397461,16.562667846679688,40.70232391357422
2014-11-28,26.365795135498047,16.301332473754883,40.75347137451172
2014-12-01,25.51006317138672,15.442667007446289,41.443939208984375
2014-12-02,25.412511825561523,15.428667068481445,41.30754852294922
2014-12-03,25.70071792602539,15.286666870117188,40.98362731933594
2014-12-04,25.603166580200195,15.218667030334473,41.63146209716797
2014-12-05,25.494543075561523,14.913999557495117,41.2734375
2014-12-08,24.918148040771484,14.290666580200195,40.65971755981445
2014-12-09,25.299448013305664,14.459333419799805,40.56595230102539
2014-12-10,24.81838607788086,13.989333152770996,39.97779083251953
2014-12-11,24.745222091674805,13.925333023071289,40.20793533325195
2014-12-12,24.32622528076172,13.800000190734863,40.02041244506836
2014-12-15,23.993690490722656,13.602666854858398,39.78173065185547
2014-12-16,23.66558837890625,13.187333106994629,38.494598388671875
2014-12-17,24.255287170410156,13.721332550048828,38.98899841308594
2014-12-18,24.97356605529785,14.550666809082031,40.50627899169922
2014-12-19,24.78069496154785,14.619333267211914,40.62562561035156
2014-12-22,25.037857055664062,14.84000015258789,40.89839172363281
2014-12-23,24.94917869567871,14.731332778930664,41.29901885986328
2014-12-24,24.831682205200195,14.817333221435547,41.0347785949707
2014-12-25,24.831682205200195,14.817333221435547,41.0347785949707
2014-12-26,25.2706298828125,15.187999725341797,40.81315231323242
2014-12-29,25.252904891967773,15.047332763671875,40.44662094116211
2014-12-30,24.944751739501953,14.815333366394043,40.080074310302734
2014-12-31,24.470325469970703,14.827333450317383,39.594207763671875
2015-01-01,24.470325469970703,14.827333450317383,39.594207763671875
2015-01-02,24.2375545501709,14.620667457580566,39.85844802856445
2015-01-05,23.554738998413086,14.005999565124512,39.491920471191406
2015-01-06,23.556964874267578,14.085332870483398,38.91229248046875
2015-01-07,23.88727378845215,14.063332557678223,39.40667724609375
2015-01-08,24.805084228515625,14.041333198547363,40.56595230102539
2015-01-09,24.831682205200195,13.77733325958252,40.224998474121094
2015-01-12,24.219818115234375,13.480667114257812,39.72206497192383
2015-01-13,24.434860229492188,13.616666793823242,39.51749038696289
2015-01-14,24.34174346923828,12.845999717712402,39.1765251159668
2015-01-15,23.681102752685547,12.791333198547363,38.76738739013672
2015-01-16,23.49710464477539,12.871333122253418,39.41520309448242
2015-01-19,23.49710464477539,12.871333122253418,39.41520309448242
2015-01-20,24.102319717407227,12.795332908630371,39.54307174682617
2015-01-21,24.286327362060547,13.104666709899902,39.14243698120117
2015-01-22,24.918148040771484,13.441332817077637,40.17384719848633
2015-01-23,25.046735763549805,13.419333457946777,40.21647262573242
2015-01-26,25.073326110839844,13.770000457763672,40.071556091308594
2015-01-27,24.195436477661133,13.732000350952148,36.363609313964844
2015-01-28,25.56327247619629,13.291333198547363,35.11054611206055
2015-01-29,26.359140396118164,13.680000305175781,35.809532165527344
2015-01-30,25.9733943939209,13.573332786560059,34.43716812133789
2015-02-02,26.299280166625977,14.062666893005371,35.18727493286133
2015-02-03,26.303720474243164,14.557332992553711,35.460025787353516
2015-02-04,26.505451202392578,14.569999694824219,35.66461944580078
2015-02-05,26.694639205932617,14.732666969299316,36.18459701538086
2015-02-06,26.4698486328125,14.490667343139648,36.15050506591797
2015-02-09,26.64566993713379,14.498666763305664,36.10788345336914
2015-02-10,27.15757179260254,14.419333457946777,36.312461853027344
2015-02-11,27.79411506652832,14.186667442321777,36.12492752075195
2015-02-12,28.145767211914062,13.525333404541016,36.73013687133789
2015-02-13,28.28376579284668,13.584667205810547,37.39501190185547
2015-02-16,28.28376579284668,13.584667205810547,37.39501190185547
2015-02-17,28.4506893157959,13.623332977294922,37.412174224853516
2015-02-18,28.648775100708008,13.630666732788086,37.369258880615234
2015-02-19,28.58867835998535,14.11400032043457,37.343502044677734
2015-02-20,28.822378158569336,14.473999977111816,37.652557373046875
2015-02-23,29.60135269165039,13.822667121887207,37.90150833129883
2015-02-24,29.416627883911133,13.607333183288574,37.84999465942383
2015-02-25,28.664352416992188,13.583999633789062,37.76414489746094
2015-02-26,29.027132034301758,13.812666893005371,37.824241638183594
2015-02-27,28.590909957885742,13.555999755859375,37.64396286010742
2015-03-02,28.731115341186523,13.155332565307617,37.66970443725586
2015-03-03,28.791217803955078,13.303999900817871,37.154624938964844
2015-03-04,28.60870933532715,13.496000289916992,36.96577453613281
2015-03-05,28.134641647338867,13.375332832336426,37.008689880371094
2015-03-06,28.17693519592285,12.925333023071289,36.364845275878906
2015-03-09,28.297117233276367,12.725333213806152,36.785491943359375
2015-03-10,27.711769104003906,12.687999725341797,36.0815315246582
2015-03-11,27.2065372467041,12.916000366210938,36.038612365722656
2015-03-12,27.698413848876953,12.73799991607666,35.2144775390625
2015-03-13,27.507009506225586,12.578666687011719,35.523529052734375
2015-03-16,27.809690475463867,13.046667098999023,35.67805862426758
2015-03-17,28.274860382080078,12.982000350952148,35.79824447631836
2015-03-18,28.593128204345703,13.380666732788086,36.485015869140625
2015-03-19,28.37724494934082,13.043333053588867,36.304744720458984
2015-03-20,28.02113151550293,13.20533275604248,36.81123733520508
2015-03-23,28.312698364257812,13.308667182922363,36.79407501220703
2015-03-24,28.196962356567383,13.447999954223633,36.82841110229492
2015-03-25,27.460269927978516,12.953332901000977,35.59220886230469
2015-03-26,27.651676177978516,12.694000244140625,35.37759017944336
2015-03-27,27.43133544921875,12.333333015441895,35.171566009521484
2015-03-30,28.125743865966797,12.704667091369629,35.16297912597656
2015-03-31,27.69396209716797,12.584667205810547,34.90543746948242
2015-04-01,27.653900146484375,12.505999565124512,34.956947326660156
2015-04-02,27.892051696777344,12.733332633972168,34.58781051635742
2015-04-03,27.892051696777344,12.733332633972168,34.58781051635742
2015-04-06,28.343854904174805,13.539999961853027,35.66948318481445
2015-04-07,28.045616149902344,13.550000190734863,35.652305603027344
2015-04-08,27.954362869262695,13.844667434692383,35.557884216308594
2015-04-09,28.168027877807617,14.005999565124512,35.60938262939453
2015-04-10,28.2882137298584,14.0600004196167,35.815399169921875
2015-04-13,28.232576370239258,13.985333442687988,35.84974670410156
2015-04-14,28.11016273498535,13.830666542053223,35.75532531738281
2015-04-15,28.216989517211914,13.85533332824707,36.27899932861328
2015-04-16,28.08123016357422,13.779999732971191,36.19313430786133
2015-04-17,27.765182495117188,13.78600025177002,35.72957229614258
2015-04-20,28.39950180053711,13.684666633605957,36.83700180053711
2015-04-21,28.24593162536621,13.96066665649414,36.605220794677734
2015-04-22,28.626514434814453,14.629332542419434,36.90566635131836
2015-04-23,28.860210418701172,14.573332786560059,37.206138610839844
2015-04-24,28.9959774017334,14.562000274658203,41.09501647949219
2015-04-27,29.523456573486328,15.436667442321777,41.23236083984375
2015-04-28,29.058290481567383,15.36533260345459,42.20244216918945
2015-04-29,28.630966186523438,15.49666690826416,42.11659240722656
2015-04-30,27.85420799255371,15.069999694824219,41.75603485107422
2015-05-01,28.699966430664062,15.0686674118042,41.7732048034668
2015-05-04,28.64432144165039,15.36733341217041,41.41265106201172
2015-05-05,27.99888038635254,15.529999732971191,40.86323165893555
2015-05-06,27.82305335998535,15.362000465393066,39.73004150390625
2015-05-07,27.995145797729492,15.786666870117188,40.090599060058594
2015-05-08,28.522598266601562,15.77400016784668,40.99199295043945
2015-05-11,28.23204803466797,15.965999603271484,40.665775299072266
2015-05-12,28.13147735595703,16.31599998474121,40.648616790771484
2015-05-13,28.16276741027832,16.211999893188477,40.888973236083984
2015-05-14,28.81984519958496,16.273332595825195,41.82472229003906
2015-05-15,28.77962303161621,16.589332580566406,41.46415328979492
2015-05-18,29.096981048583984,16.583332061767578,41.21519470214844
2015-05-19,29.070158004760742,16.47599983215332,41.11151885986328
2015-05-20,29.067920684814453,16.290000915527344,41.11151885986328
2015-05-21,29.36517906188965,16.374666213989258,40.973262786865234
2015-05-22,29.622196197509766,16.51533317565918,40.52396011352539
2015-05-25,29.622196197509766,16.51533317565918,40.52396011352539
2015-05-26,28.969589233398438,16.497333526611328,40.256107330322266
2015-05-27,29.510448455810547,16.495332717895508,41.13743591308594
2015-05-28,29.452335357666016,16.76333236694336,40.99920654296875
2015-05-29,29.117095947265625,16.719999313354492,40.489410400390625
2015-06-01,29.175201416015625,16.6299991607666,40.80910110473633
2015-06-02,29.04557991027832,16.55666732788086,40.54124069213867
2015-06-03,29.081331253051758,16.599332809448242,40.48075866699219
2015-06-04,28.91147804260254,16.39466667175293,40.057376861572266
2015-06-05,28.75279426574707,16.609333038330078,39.8672981262207
2015-06-08,28.562822341918945,17.086000442504883,39.51301956176758
2015-06-09,28.477903366088867,17.066667556762695,39.443904876708984
2015-06-10,28.804201126098633,16.713333129882812,40.27338790893555
2015-06-11,28.73938751220703,16.76066780090332,40.126502990722656
2015-06-12,28.42201805114746,16.71266746520996,39.720394134521484
2015-06-15,28.36614990234375,16.691999435424805,39.29701232910156
2015-06-16,28.518129348754883,16.874666213989258,39.59942626953125
2015-06-17,28.451068878173828,17.360666275024414,39.720394134521484
2015-06-18,28.580711364746094,17.459333419799805,40.36842727661133
2015-06-19,28.29463005065918,17.500667572021484,39.832725524902344
2015-06-22,28.52036476135254,17.319332122802734,39.94503402709961
2015-06-23,28.390735626220703,17.844667434692383,39.668548583984375
2015-06-24,28.632112503051758,17.67799949645996,39.43525695800781
2015-06-25,28.495777130126953,17.91933250427246,39.443904876708984
2015-06-26,28.328153610229492,17.805999755859375,39.10692596435547
2015-06-29,27.831985473632812,17.468000411987305,38.337913513183594
2015-06-30,28.03313446044922,17.884000778198242,38.1478271484375
2015-07-01,28.29463005065918,17.94333267211914,38.407039642333984
2015-07-02,28.258869171142578,18.667999267578125,38.36383056640625
2015-07-03,28.258869171142578,18.667999267578125,38.36383056640625
2015-07-06,28.160531997680664,18.648000717163086,38.35519790649414
2015-07-07,28.091245651245117,17.858667373657227,38.277427673339844
